"","identifier","topic_num","weight","Department","identifier1","topic_num1","weight1","Department1","source","target"
"1821","f398850f","topic25",0.006796304981,"Geography","f3tx3f6r","topic25",0.005949192292,"Linguistics",558,1336
"1822","f35h7dc2","topic25",0.09454535713,"Geography","f3gf0rg0","topic25",0.002345976798,"Education",333,709
"1823","f35b00d5","topic7",0.0011456935,"Mechanical Engineering","f3b27sd4","topic7",0.2604319515,"Psychology",319,454
"1824","f3g44n71","topic19",0.000321,"Mechanical Engineering","f3w66hxh","topic19",0.007420297977,"History",846,1410
"1825","f3d798mq","topic7",0.002364004619,"Chemistry and Biochemistry","f3h41pf9","topic7",0.04004926917,"Global and International Studies",740,753
"1826","f3jw8bs6","topic19",0.01055041426,"Communication","f3w9578b","topic19",0.01105763213,"Spanish and Portuguese",1006,1415
"1827","f3959fht","topic19",0.000744,"Chemistry","f3pz56ts","topic19",0.000944,"Mathematics",550,1091
"1828","f35b00kd","topic7",0.001272222731,"English","f3df6p5s","topic7",0.06024166372,"Mechanical Engineering",321,595
"1829","f3251gc7","topic7",0.01245547744,"Mechanical Engineering","f39c6vcx","topic7",0.121699261,"Counseling, Clinical and School Psychology",134,415
"1830","f3qc01dw","topic25",0.01856823419,"Anthropology","f3sx6b9p","topic25",0.001114770983,"Comparative Literature",1256,1270
"1831","f3np22dj","topic7",0.05328203623,"Environmental Science and Management","f3p55kn5","topic7",0.05935462857,"Mechanical Engineering",1162,1046
"1832","f3cc0xwt","topic7",0.1064273275,"Economics","f3qc01gs","topic7",0.1755854401,"Economics",685,1117
"1833","f31834gx","topic25",0.009127265648,"Mathematics","f3zp44b1","topic25",0.05028885148,"Chemical Engineering",77,1561
"1834","f38s4n3x","topic19",0.000641,"Classics","f3fj2dwq","topic19",0.000287,"Materials",528,660
"1835","f300007x","topic17",0.000134,"Psychology","f3r49nzt","topic17",0.03302294303,"Environmental Science and Management",5,1165
"1836","f36q1vb3","topic7",0.001463197521,"Materials","f3j1017n","topic7",0.1223379349,"Psychology",403,805
"1837","f3f18wpx","topic25",0.03241307806,"Economics","f3hh6h5b","topic25",0.01114344395,"Religious Studies",785,775
"1838","f3668b54","topic25",0.002032230649,"Mathematics","f3kk98q2","topic25",0.001671189754,"Counseling, Clinical and School Psychology",373,895
"1839","f3hx19pt","topic25",0.005697024016,"Music","f3kw5d6k","topic25",0.01545334417,"Religious Studies",950,915
"1840","f3gh9g2d","topic17",0.000611,"Electrical and Computer Engineering","f3x9288x","topic17",0.06136070911,"Music",873,1473
"1841","f3707zhx","topic7",0.07657153266,"Religious Studies","f3n014g0","topic7",0.1199369747,"Linguistics",418,974
"1842","f3gt5k61","topic7",0.001543394694,"Mathematics","f3n877rv","topic7",0.00324062533,"Chemistry",891,993
"1843","f3154f6d","topic17",0.03144814889,"Linguistics","f3rf5s7n","topic17",0.000488,"Molecular, Cellular and Developmental Biology",73,1184
"1844","f37d2s9d","topic7",0.1984693454,"Psychological and Brain Sciences","f3dn4318","topic7",0.01900314186,"Chemistry",447,605
"1845","f3kk98q2","topic25",0.001671189754,"Counseling, Clinical and School Psychology","f3z0368p","topic25",0.05359786344,"Mechanical Engineering",1045,1515
"1846","f3g44ng5","topic19",0.06997277753,"Political Science","f3wd3xqq","topic19",0.000366,"Mechanical Engineering",850,1420
"1847","f3cc0xwt","topic17",0.00012,"Economics","f3k0727p","topic17",0.387258737,"Education",685,863
"1848","f3m32srj","topic7",0.0286464832,"Environmental Science and Management","f3m61h6q","topic7",0.04385341826,"Computer Science",1068,926
"1849","f3sb43vb","topic19",0.2205493959,"Religious Studies","f3xw4gqv","topic19",0.000412,"Philosophy",1366,1508
"1850","f32z13pn","topic25",0.01691880923,"Ecology, Evolution, and Marine Biology","f3rj4gk2","topic25",0.009449562444,"Economics",181,1189
"1851","f3v40s47","topic19",0.1037845999,"History","f3w66j0t","topic19",0.000578,"Physics",1453,1412
"1852","f3p26w89","topic25",0.00125659483,"Geography","f3qn64v0","topic25",0.01207139612,"Spanish and Portuguese",1186,1134
"1853","f39w0ckq","topic7",0.003415310312,"Electrical and Computer Engineering","f3bg2kw5","topic7",0.001361043624,"History",593,475
"1854","f3r78cd0","topic25",0.04468588521,"Electrical and Computer Engineering","f3zp442f","topic25",0.02553845836,"Molecular, Cellular and Developmental Biology",1312,1555
"1855","f3b56gpn","topic7",0.04331177222,"Chemistry","f3f769nr","topic7",0.03817410632,"Chicana and Chicano Studies",609,644
"1856","f3db7zsh","topic19",0.00035,"Environmental Science and Management","f3g44n6k","topic19",0.00034,"Chemistry",742,693
"1857","f35m63tt","topic19",0.000325,"Geography","f3cr5rhh","topic19",0.000209,"Economics",340,557
"1858","f36h4ffj","topic25",0.001951909306,"Education","f3pc30kj","topic25",0.02791301334,"Physics",391,1062
"1859","f3445jd9","topic25",0.006330489511,"Statistics and Applied Probability","f3ks6pqz","topic25",0.03545573215,"Geological Sciences",246,909
"1860","f3rx9976","topic7",0.04282206201,"Education","f3st7mzv","topic7",0.03346980831,"Electrical and Computer Engineering",1345,1266
"1861","f3959fp2","topic17",0.000232,"Geography, Joint Program SDSU","f3qv3jgz","topic17",0.02963416292,"Religious Studies",553,1141
"1862","f3t151rr","topic19",0.000204,"Chemistry","f3th8jwq","topic19",0.007986127052,"Electrical and Computer Engineering",1398,1309
"1863","f3h41pcd","topic25",0.007867960353,"Geological Sciences","f3mg7p95","topic25",0.001297874509,"Chemistry",904,953
"1864","f32f7kk6","topic19",0.000322,"Music","f3n014q4","topic19",0.000852,"Linguistics",149,978
"1865","f3bg2kxm","topic19",0.000446,"Electrical and Computer Engineering","f3q52mr3","topic19",0.000387,"Materials",626,1105
"1866","f3r78c4d","topic7",0.3269966555,"Counseling, Clinical and School Psychology","f3xd0zs6","topic7",0.001471694356,"Electrical and Computer Engineering",1306,1479
"1867","f3ks6pqz","topic2",0.5623605698,"Geological Sciences","f3zs2tm5","topic2",0.03916058073,"Geological Sciences",1057,1565
"1868","f31z42c1","topic19",0.01028823356,"Feminist Studies","f3n29txt","topic19",0.000355,"Materials",121,980
"1869","f35h7dc2","topic25",0.09454535713,"Geography","f3hd7skc","topic25",0.000987,"Religious Studies",333,764
"1870","f34q7rx4","topic25",0.006682530737,"Physics","f3bg2m4q","topic25",0.001439765226,"Mathematics",284,480
"1871","f3pz570f","topic17",0.000225,"Geography","f3t43r53","topic17",0.000376,"Film and Media Studies",1236,1284
"1872","f3668b9x","topic7",0.06433241419,"Mathematics","f3db7zzr","topic7",0.04109063436,"Earth Science",375,593
"1873","f37s7kq0","topic19",0.000619,"Physics","f39s1p05","topic19",0.000329,"Biomolecular Science and Engineering",466,434
"1874","f3fb50wt","topic7",0.0276449804,"Chemistry","f3p84bqt","topic7",0.03724383931,"Education",801,1053
"1875","f31z42bk","topic25",0.001461062739,"Biomolecular Science and Engineering","f3765cgr","topic25",0.08210250758,"Chemical Engineering",120,293
"1876","f3668d0q","topic19",0.00890182647,"Media Arts and Technology","f39g5jx1","topic19",0.084488016,"History",377,421
"1877","f39021pq","topic25",0.002239589338,"Linguistics","f3n29v1k","topic25",0.01108722214,"History",536,981
"1878","f3w66hsq","topic19",0.01055041426,"Computer Science","f3zw1j2b","topic19",0.000343,"Geography",1496,1571
"1879","f3qc01gs","topic19",0.02470272654,"Economics","f3wq020x","topic19",0.000211,"Computer Science",1258,1439
"1880","f3k935f6","topic25",0.000997,"Education","f3st7n0q","topic25",0.005048556909,"Comparative Literature",1027,1267
"1881","f3n58jbj","topic25",0.001745002287,"Geography","f3rr1wf5","topic25",0.1519292538,"Geography",1132,1200
"1882","f36q1v5v","topic25",0.001281041405,"Education","f3fq9tk1","topic25",0.00125659483,"Political Science",400,670
"1883","f30z7166","topic7",0.05471989614,"Psychology","f3222rzh","topic7",0.002873228373,"Feminist Studies",59,46
"1884","f39w0cp2","topic25",0.09088313214,"Global and International Studies","f3p8491f","topic25",0.0719563556,"Geography",596,1051
"1885","f30v89r1","topic19",0.000414,"Art History","f3639pjj","topic19",4e-04,"Theater Studies",52,235
"1886","f3348h9c","topic19",0.000393,"History","f3np22ks","topic19",0.04305620178,"Global and International Studies",189,1020
"1887","f3125qsp","topic25",0.000866,"Hispanic Languages and Literatures","f3wm1bk6","topic25",0.1900901558,"Computer Science - Engineering",68,1433
"1888","f34q7s47","topic7",0.001008869778,"Electrical and Computer Engineering","f3ht2m72","topic7",0.08631530283,"Electrical and Computer Engineering",286,792
"1889","f3fq9wf2","topic19",0.001224441031,"Materials","f3z60m6p","topic19",0.000636,"Psychological and Brain Sciences",827,1529
"1890","f3707zdk","topic25",0.03111138078,"Chemical Engineering","f3qv3jn6","topic25",0.07308862028,"Media Arts and Technology",417,1144
"1891","f3cz358n","topic25",0.02893276364,"Sociology","f3rb72rd","topic25",0.09181171933,"Education, Joint Program Cal Poly SLO",718,1177
"1892","f3639pjj","topic7",0.007154094083,"Theater Studies","f3gt5k3p","topic7",0.1287094187,"Environmental Science and Management",370,735
"1893","f34q7rx4","topic7",0.01257461,"Physics","f3js9ncw","topic7",0.04946502059,"Psychology",284,852
"1894","f31r6nmw","topic17",0.02694962483,"Geological Sciences","f3765f43","topic17",0.00014,"Physics",109,295
"1895","f3cv4fxt","topic7",0.005666386713,"Sociology","f3dz06hc","topic7",0.08655602875,"Geological Sciences",714,630
"1896","f3ws8r6m","topic17",0.000357,"Music","f3xg9p4g","topic17",0.000483,"Mechanical Engineering",1516,1484
"1897","f3j964kd","topic25",0.000977,"Political Science","f3xk8cn4","topic25",0.04993101363,"Physics",977,1490
"1898","f34j0c94","topic19",0.000327,"Computer Science","f39p2zmw","topic19",0.000593,"Materials",275,431
"1899","f3707zkt","topic25",0.02852579589,"Sociology","f3th8jwq","topic25",0.04319956194,"Electrical and Computer Engineering",420,1309
"1900","f3736ntw","topic17",0.000249,"Statistics and Applied Probability","f3hq3ww7","topic17",0.000281,"Linguistics",424,786
"1901","f3154f15","topic7",0.001946416194,"Applied Mathematics","f3tq5zqc","topic7",0.01810248932,"Education - Gevirtz Graduate School",70,1321
"1902","f3416v00","topic17",0.000583,"Biomolecular Science and Engineering","f3891429","topic17",0.01059253555,"Chemical Engineering",240,357
"1903","f3930r32","topic7",0.02366926991,"Mechanical Engineering","f3jq0z11","topic7",0.001161445112,"Chemical Engineering",544,848
"1904","f34f1nxv","topic25",0.02100813204,"Sociology","f36d5r4k","topic25",0.07846105645,"Mechanical Engineering",269,250
"1905","f32r3psq","topic7",0.001698556507,"Mechanical Engineering","f33f4mjb","topic7",0.1596983272,"Education",167,97
"1906","f3bp02mp","topic7",0.004521682825,"Chicana and Chicano studies","f3fx77cm","topic7",0.1506182069,"Ecology, Evolution and Marine Biology",642,683
"1907","f33j3b3v","topic7",0.001833747853,"Chemistry","f3vm49cx","topic7",0.00196148075,"Religious Studies",217,1373
"1908","f30g3h39","topic26",0.03659168716,"Psychology","f3t151s6","topic26",0.000512,"Chemical Engineering",30,1278
"1909","f30z7166","topic7",0.05471989614,"Psychology","f3gt5k9c","topic7",0.1562670735,"Environmental Science and Management",59,739
"1910","f36w987g","topic7",0.01510293189,"Statistics and Applied Probability","f39021z9","topic7",0.06626021284,"Sociology",414,394
"1911","f3gq6xkf","topic7",0.07824038002,"Materials","f3wq01rc","topic7",0.001665077521,"Physics",887,1435
"1912","f3gh9fx6","topic7",0.1205408991,"Political Science","f3nk3c07","topic7",0.01419442405,"History",871,1013
"1913","f389141v","topic7",0.1033559984,"Statistics and Applied Probability","f3t43r53","topic7",0.009270611491,"Film and Media Studies",501,1284
"1914","f3wh2mxb","topic1",0.4567991288,"Sociology","f3x06566","topic1",0.05302976415,"History",1504,1457
"1915","f39021wd","topic7",0.000918,"Comparative Literature","f3b56gvw","topic7",0.04720624544,"Environmental Science and Management",540,462
"1916","f36m3502","topic20",0.02330907789,"Sociology","f3r78c69","topic20",0.007030136794,"Global and International Studies",398,1170
"1917","f38050tx","topic19",0.000407,"Geography","f3z036bk","topic19",0.000234,"Physics",483,1517
"1918","f3p26xx7","topic5",0.01173297306,"Religious Studies","f3q81cwn","topic5",0.03898405833,"Department of Economics",1188,1114
"1919","f3d50k42","topic7",0.178722501,"Counseling, Clinical and School Psychology","f3tm783r","topic7",0.00732124092,"Sociology",733,1311
"1920","f3qn64xw","topic15",0.05137816122,"Statistics and Applied Probability","f3rx996r","topic15",0.1473192001,"Communication",1277,1210
"1921","f30c4sw8","topic17",0.05869350457,"Education","f3z899c9","topic17",0.000277,"Chemistry",26,1530
"1922","f3gf0rms","topic25",0.03843727406,"Electrical and Computer Engineering","f3jh3j5x","topic25",0.001657170295,"Classics",864,833
"1923","f37942t5","topic25",0.06994191468,"Feminist Studies","f3sx6bd1","topic25",0.04939107567,"Biomolecular Science and Engineering",439,1273
"1924","f3j96669","topic19",0.000822,"Statistics and Applied Probability","f3m906m1","topic19",0.03080193096,"Anthropology",978,935
"1925","f3g15z0z","topic25",0.1287731889,"Chemical Engineering","f3w66hw2","topic25",0.001517168979,"Mathematics",843,1409
"1926","f3445m9s","topic9",0.2428751787,"Physics","f3v1230w","topic9",0.4008437623,"Chemistry",251,1343
"1927","f33x84rk","topic25",0.1863883042,"Materials","f3br8qdk","topic25",0.04687666419,"Materials",238,498
"1928","f35h7dfz","topic7",0.003082940283,"Chemistry and Biochemistry","f3kk98z6","topic7",0.001008869778,"Materials",335,900
"1929","f3qn64v0","topic17",0.000512,"Spanish and Portuguese","f3sj1hrw","topic17",0.01325267677,"Materials",1275,1251
"1930","f33t9f6g","topic19",0.06474504275,"Geography","f3416v57","topic19",0.000446,"Sociology",232,121
"1931","f3251g9b","topic7",0.001172189036,"History","f3s182bm","topic7",0.02988154727,"Comparative Literature",133,1219
"1932","f3h99397","topic7",0.001543394694,"French","f3m906s8","topic7",0.01880344336,"Geological Sciences",914,937
"1933","f3n014g0","topic19",0.000395,"Linguistics","f3wh2mxb","topic19",4e-04,"Sociology",1119,1422
"1934","f3gf0rms","topic25",0.03843727406,"Electrical and Computer Engineering","f3s75dgg","topic25",0.1131344337,"Chemistry",864,1232
"1935","f3m906m1","topic17",0.04539590868,"Anthropology","f3vh5ktd","topic17",0.000334,"Theater Studies",1081,1365
"1936","f3765cf9","topic7",0.05387182178,"Global and International Studies","f3pr7sxv","topic7",0.002841019103,"East Asian Languages and Cultures",432,1080
"1937","f31z42c1","topic7",0.03107990729,"Feminist Studies","f3td9vgd","topic7",0.04768154851,"Physics",121,1303
"1938","f3ft8j7w","topic25",0.2161596678,"Computer Science - Engineering","f3z0368p","topic25",0.05359786344,"Mechanical Engineering",834,1515
"1939","f3gf0rpp","topic7",0.001497787455,"Electrical and Computer Engineering","f3m61k2r","topic7",0.2826077541,"Communication",866,933
"1940","f33f4mks","topic19",0.000507,"Physics","f3pz571w","topic19",0.00066,"Mathematics",209,1095
"1941","f39021q5","topic25",0.01534543354,"Education","f3mp51gv","topic25",0.001439765226,"Linguistics",537,963
"1942","f38c9tcb","topic7",0.001591866619,"Physics","f39k485h","topic7",0.3686428515,"Psychology",506,424
"1943","f34t6gf6","topic25",0.001914083443,"Mathematics","f3765c7m","topic25",0.06885159004,"Computer Science",290,290
"1944","f3dv1gt2","topic7",0.02952164391,"Economics","f3rr1wdq","topic7",0.005029726855,"History",770,1199
"1945","f3rv0nht","topic25",0.08825687837,"Electrical and Computer Engineering","f3z60m6p","topic25",0.01086650213,"Psychological and Brain Sciences",1342,1529
"1946","f34x55r5","topic7",0.00162243926,"Electrical and Computer Engineering","f3nv9gcf","topic7",0.007033658176,"Electrical and Computer Engineering",294,1029
"1947","f3nc5z4r","topic17",0.01965679181,"Sociology","f3pc30fr","topic17",0.00026,"Music",1143,1058
"1948","f30z717n","topic19",0.000272,"Electrical and Computer Engineering","f3dj5cqw","topic19",0.000443,"History",60,600
"1949","f3rf5s7n","topic25",0.001895715004,"Molecular, Cellular and Developmental Biology","f3sb43ws","topic25",0.04723556573,"Chemical Engineering",1320,1237
"1950","f3571bsk","topic25",0.018749565,"Sociology","f3vx0dmw","topic25",0.001133968553,"Film and Media Studies",317,1391
"1951","f32f7kmn","topic7",0.00114053748,"Chemical Engineering","f3mc8x62","topic7",0.01689148884,"Mathematics",150,943
"1952","f39c6vj5","topic17",0.00037,"Global and International Studies","f3c8277r","topic17",0.08255240191,"Communication",565,525
"1953","f31j97wk","topic25",0.000793,"Anthropology","f36971q7","topic25",0.000935,"Chemistry",99,245
"1954","f3222rzh","topic7",0.002873228373,"Feminist Studies","f3qr4v33","topic7",0.1478701375,"Counseling, Clinical and School Psychology",129,1138
"1955","f3kh0k8v","topic19",0.02458739531,"Molecular, Cellular and Developmental Biology","f3tm7880","topic19",0.000526,"Feminist Studies",1037,1314
"1956","f38c9t80","topic7",0.0483993075,"Education","f3cn723k","topic7",0.003322949332,"Chemical Engineering",505,549
"1957","f3pr7t5d","topic7",0.04065515206,"Chemical Engineering","f3td9v8q","topic7",0.07696029891,"Mechanical Engineering",1227,1300
